_source_file,"Station 
Code",Monitoring Location,State,"Temperature 
(°C)",_blank_,"Dissolved 
Oxygen 
(mg/L)",_blank___1,pH,_blank___2,"Conductivity 
(µmho/cm)",_blank___3,"BOD 
(mg/L)",_blank___4,"Nitrate N 
(mg/L)",_blank___5,"Fecal Coliform  
(MPN/100ml)",_blank___6,"Total Coliform  
(MPN/100ml)",_blank___7,"Fecal 
Streptococci 
(MPN/100ml)",_blank___8,State Name,"STN 
Code","NitrateN 
(mg/L)",0,1,2,3,4,5,6,8,9,10,11,12,13,14,15,16,17,18,19,20,"Station  
Code"
table_81.csv,39,"RIVER KRISHNA AT GADWAL BRIDGE,NADHI 
AGRAHARAM, GADWAL(MUNCI.), JOGULAMBA 
GADWAL(D)",,24.0,28.4,5.1,6.2,,7.3  8.4,344,,1792  1.2,3.6,0.40,6.00,2,2,21,70,2,2,TELANGANA,,,,,,,,,,,,,,,,,,,,,,,
table_81.csv,4225,"RIVER KRISHNA AT JOGULAMBA TEMPLE, 
ALAMPUR(V&M), JOGULAMBA GADWAL(D)",,25.0,28.9,4.4,6.2,,7.0  8.3,512,,1692  1.4,3.2,,0.40  12.00,2,10,21,170,2,2,TELANGANA,,,,,,,,,,,,,,,,,,,,,,,
table_81.csv,1175,"RIVER KRISHNA A/C WITH TUNGABHADRA, 
SANGAMESHWARAM (V), KOTTAPALLE (M)",,20.0,28.0,5.3,6.2,,6.9  8.2,531,,1714  1.0,2.0,0.35,0.94,102,303,549,1046,,,"ANDHRA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,
table_81.csv,3083,"RIVER KRISHNA D/S OF SRISHAILAM, SRISHAILAM",,19.0,29.0,5.3,6.2,,6.9  8.0,580,842,1.0,1.7,0.34,1.31,152,343,479,921,,,"ANDHRA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,
table_81.csv,5108,"RIVER KRISHNA BEFORE CONFLUENCE OF RIVER MUSI 
AT WADAPALLY (V), DAMARACHARLA (M), NALGONDA 
(D)",,17.0,24.0,6.2,7.6,,6.8  8.4,852,,1281  2.2,,3.4  14.12 35.15,,6,6,33,41,4,5,TELANGANA,,,,,,,,,,,,,,,,,,,,,,,
table_81.csv,1465,"RIVER KRISHNA - CONFLUENCE OF RIVER KRISHNA & 
RIVER MUSI AT WADAPALLY (V), DAMARCHARLA (M), 
NALGONDA DISTRICT",,17.0,25.0,5.4,7.2,,7.2  8.6,1010,,1311  2.1,,4.1  15.22 35.23,,8,9,27,39,6,6,TELANGANA,,,,,,,,,,,,,,,,,,,,,,,
table_81.csv,4381,"RIVER KRISHNA AFTER CONFLUENCE WITH RIVER MUSI 
AT VADAPALLI (V), DACHEPALLI (M) BETWEEN ANDHRA 
PRADESH & TELANGANA STATES",,23.0,25.0,6.9,7.6,,7.2  8.1,621,998,2.6,2.9,1.27,1.86,4,39,43,470,2,3,"ANDHRA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,
table_82.csv,,,,Min,,Max  Min  Max  Min Max  Min,,,,,,Max  Min  Max  Min  Max,,,,"Min 
Max",,"Min 
Max",,"Min 
Max",,,,,,,,,,,,,,,,,,,,,,,,,
table_82.csv,"Primary Water Quality Criteria notified under The E (P) Rules, 1986",,,,,"> 5.0 
mg/L",,6.5 - 8.5,,,,"< 3.0 
mg/L",,,,"< 2500 MPN/ 100 
Ml",,,,"< 500 MPN/ 
100 Ml",,,,,,,,,,,,,,,,,,,,,,,,,
table_82.csv,5109,"RIVER KRISHNA AFTER CONFLUENCE OF RIVER MUSI 
AT WADAPALLY (V), DAMARACHARLA (M), NALGONDA(D)",,18.0,25.0,6.0,7.9,,7.3  8.4,926,,1296  2.2  16.0  15.15 41.13,,,,6,6,33,43,4,4,TELANGANA,,,,,,,,,,,,,,,,,,,,,,,
table_82.csv,4663,"RIVER KRISHNA AT MATTEPALLY, 500 MTS. BEFORE 
BATHING GHAT, SURYAPET",,18.0,24.0,5.9,7.2,,7.0  8.5,834,,1319  2.2,,3.9  16.16 44.27,,6,7,34,43,4,5,TELANGANA,,,,,,,,,,,,,,,,,,,,,,,
table_82.csv,5110,"RIVER KRISHNA AT PULICHINTALA RESERVOIR AT 
CHINTHALAPALEM (V&M), SURYAPET (D)",,19.0,24.0,5.8,7.0,,7.0  8.6,862,,1357  2.0,3.0,,8.16  33.17,4,5,31,41,2,2,TELANGANA,,,,,,,,,,,,,,,,,,,,,,,
table_82.csv,1786,"RIVER KRISHNA AT VEDADRI (V),  JAGGAYYAPETA (M)",,25.0,27.0,7.1,7.7,,7.2  8.2,772,950,2.4,2.8,1.05,1.76,4,28,64,470,2,4,"ANDHRA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,
table_82.csv,1787,"RIVER KRISHNA AT AMARAVATI,  AMARAVATI (V & M)",,22.0,25.0,6.9,7.7,,7.3  8.1,664,882,2.3,2.9,1.05,1.65,7,39,75,460,2,4,"ANDHRA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,
table_82.csv,4375,"RIVER KRISHNA, PAVITHRA SANGAMAM, AFTER 
CONFLUENCE WITH RIVER GODAVARI WATER, FERRY 
(V), IBRAHIMPATNAM (M)",,24.0,25.0,7.1,7.6,,7.2  8.1,406,830,2.2,2.8,0.86,1.64,4,14,43,470,2,3,"ANDHRA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,
table_82.csv,25,RIVER KRISHNA AT VIJAYWADA TOWN,,24.0,24.0,7.1,7.8,,7.2  8.1,520,788,2.4,2.8,0.64,1.26,4,15,64,470,2,3,"ANDHRA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,
table_82.csv,"3079 
1782","RIVER KRISHNA D/S OF RAMALINGESHWARNAGAR A/C 
WITH TREATED SEWAGE DISCHARGING FROM 10MLD 
STP LOCATED AT RAMALINGESHWARNAGAR, 
VIJAYAWADA, KRISHNA 
RIVER KRISHNA AT HAMSALADEEVI PULIGADDA 
AQUEDUCT NEAR AVANIGADDA (V)",,"25.0 
25.0","25.0 
28.0","7.2 
6.1","7.2 
6.9",,"7.8  7.8 
7.6  8.2",796,"796 
7770  27420  2.6",2.8,"2.8 
2.8","1.44 
0.83","1.44 
1.27","11 
4","11 
11","75 
43","75 
380","2 
2","2 
2","ANDHRA 
PRADESH 
ANDHRA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,
table_83.csv,,,,Min,,Max  Min  Max  Min Max  Min,,,,,,Max  Min  Max  Min  Max,,,,"Min 
Max",,"Min 
Max",,"Min 
Max",,,,,,,,,,,,,,,,,,,,,,,,,
table_83.csv,"Primary Water Quality Criteria notified under The E (P) Rules, 1986",,,,,"> 5.0 
mg/L",,6.5 - 8.5,,,,"< 3.0 
mg/L",,,,"< 2500 MPN/ 100 
Ml",,,,"< 500 MPN/ 
100 Ml",,,,,,,,,,,,,,,,,,,,,,,,,
table_83.csv,1463,"RIVER NIRA  AT SAROLA BRIDGE, VILLAGE- SAROLA, 
TALUKA-BHOR, DISTRICT- PUNE.",,,30.0,4.9,6.5,,7.7  8.5,128,,1577  2.2,7.2,0.30,3.48,7,65,115,425,2,14,MAHARASHTRA  27.0,,,,,,,,,,,,,,,,,,,,,,,
table_83.csv,2683,"RIVER NIRA  AT SHINDEWADI,  VILLAGE- SHIRVAL, 
TALUKA- KHANDALA, DISTRICT- SATARA.",,,30.0,5.4,6.4,,7.3  8.6,75,264,3.0,4.5,0.30,2.05,7,25,75,250,2,9,MAHARASHTRA  25.0,,,,,,,,,,,,,,,,,,,,,,,
table_83.csv,2682,"RIVER NIRA AT U/S OF JUBILANT ORGANOSIS, VILLAGE- 
NIRA (DATTAGHAT),TALUKA- BARAMATI, DISTRICT- 
PUNE.",,,30.0,5.3,6.2,,7.9  8.5,483,944,3.0,6.2,0.30,3.38,7,65,120,275,2,13,MAHARASHTRA  26.0,,,,,,,,,,,,,,,,,,,,,,,
table_83.csv,2195,"RIVER NIRA AT D/S OF JUBILANT ORGANOSIS,  VILLAGE- 
NIMBUT, TALUKA- BARAMATI, DISTRICT- PUNE.",,,30.0,4.9,5.8,,7.3  8.4,621,,1273  3.8,7.5,0.30,4.88,7,120,150,900,2,25,MAHARASHTRA  26.0,,,,,,,,,,,,,,,,,,,,,,,
table_83.csv,2681,"RIVER NIRA AT SANGAVI, VILLAGE- SANGAVI, TALUKA- 
PHALTAN, DISTRICT- SATARA.",,,32.0,4.3,5.6,,8.0  8.4,1567,,6941  4.4  14.0  0.30,,,2.54,9,110,130,550,4,25,MAHARASHTRA  25.0,,,,,,,,,,,,,,,,,,,,,,,
table_84.csv,,,,Min,,Max  Min  Max  Min Max  Min,,,,,,Max  Min  Max  Min  Max,,,,"Min 
Max",,"Min 
Max",,"Min 
Max",,,,,,,,,,,,,,,,,,,,,,,,,
table_84.csv,"Primary Water Quality Criteria notified under The E (P) Rules, 1986",,,,,"> 5.0 
mg/L",,6.5 - 8.5,,,,"< 3.0 
mg/L",,,,"< 2500 MPN/ 100 
Ml",,,,"< 500 MPN/ 
100 Ml",,,,,,,,,,,,,,,,,,,,,,,,,
table_84.csv,2716,"RIVER VENNA AT MAHABALESHWAR, VILLAGE. 
MAHABALESHWAR, TALUKA. MAHABALESHWAR, 
DISTRICT. SATARA.",,,32.0,5.7,6.6,,6.6  8.3,42,686,2.2,3.6,0.30,2.11,7,30,95,250,2,8,MAHARASHTRA  20.0,,,,,,,,,,,,,,,,,,,,,,,
table_84.csv,2186,"RIVER VENNA AT VARYE, VILLAGE - VARYE,TALUKA- 
SATARA, DISTRICT- SATARA.",,,31.0,5.3,6.4,,7.6  8.3,177,445,2.6,5.0,0.30,1.96,7,30,85,225,2,11,MAHARASHTRA  23.0,,,,,,,,,,,,,,,,,,,,,,,
table_84.csv,2717,"RIVER VENNA AT MAHULI, VILLAGE- MAHULI, TALUKA- 
MAHULI, DISTRICT- SATARA.",,,30.0,4.8,6.2,,7.4  8.2,206,553,2.8,6.4,0.30,2.82,8,65,95,350,4,13,MAHARASHTRA  23.0,,,,,,,,,,,,,,,,,,,,,,,
table_84.csv,4253,"RIVER MUSI AT BAPUGHAT SANGAM, HYDERABAD",,25.0,29.0,0.3,3.0,,6.8  7.9,384,,1526  2.2  14.0  2.08,,,8.20,4,350,280,920,2,6,TELANGANA,,,,,,,,,,,,,,,,,,,,,,,
table_84.csv,,"4656  RIVER MUSI AT MOOSARAMBAGH BRIDGE, HYDERABAD",,24.0,27.8,0.3,1.1,,6.8  7.6,784,,1474  5.2  14.0  3.40,,,9.20,8,63,430,920,2,7,TELANGANA,,,,,,,,,,,,,,,,,,,,,,,
table_84.csv,2339,"RIVER MUSI AT NAGOLE, RANGA REDDY",,24.0,28.0,0.3,0.3,,6.9  7.8,1027,,1621  6.0  15.0  3.20,,,9.00,6,58,350,920,2,12,TELANGANA,,,,,,,,,,,,,,,,,,,,,,,
table_84.csv,4659,"RIVER MUSI - OUTLET OF NALLA CHERUVU, 
PEERAJADIGUDA, RANGAREDDY",,24.0,28.9,0.3,0.3,,7.0  7.9,1040,,1794  6.0  16.0  3.00  12.50,,,,11,48,350,920,2,21,TELANGANA,,,,,,,,,,,,,,,,,,,,,,,
table_84.csv,4660,"RIVER MUSI AT PEERAJADIGUDA, RANGA REDDY",,24.0,29.0,0.3,0.8,,7.0  7.4,1022,,1502  5.8  14.0  3.00  10.80,,,,14,48,350,1600,2,12,TELANGANA,,,,,,,,,,,,,,,,,,,,,,,
table_84.csv,1173,"RIVER MUSI - D/S AT PRATAPASINGARAM , 
SHAMSHABAD",,24.0,28.0,0.3,1.2,,6.8  7.7,1005,,1488  5.2  16.0  2.60  13.60,,,,11,84,350,920,4,14,TELANGANA,,,,,,,,,,,,,,,,,,,,,,,
table_84.csv,4657,"RIVER MUSI AT PILLAIPALLI, RANGAREDDY",,24.0,27.2,0.3,3.2,,7.0  7.5,998,,1504  4.0,6.0,,2.60  11.84,11,70,350,1600,2,15,TELANGANA,,,,,,,,,,,,,,,,,,,,,,,
table_84.csv,4254,"RIVER MUSI  AT RUDRAVELLY BRIDGE,YADADRI",,18.0,23.0,5.9,7.0,,6.8  8.2,1025,,1832  2.1,,6.1  23.15 38.16,,7,8,70,92,5,6,TELANGANA,,,,,,,,,,,,,,,,,,,,,,,
table_84.csv,4658,"RIVER MUSI AT VALIGONDA BRIDGE, NALGONDA DIST",,18.0,23.0,5.9,7.6,,6.7  8.3,1159,,1802  2.0,,5.8  20.15 43.15,,8,9,79,110,6,6,TELANGANA,,,,,,,,,,,,,,,,,,,,,,,
table_84.csv,3082,"RIVER MUSI AT SOLIPET (KASANIGUDA), NALGONDA",,18.0,25.0,6.3,7.6,,7.4  8.5,1101,,1724  2.0,,4.7  16.08 35.08,,7,8,49,70,5,6,TELANGANA,,,,,,,,,,,,,,,,,,,,,,,
table_84.csv,5106,"RIVER MUSI AT BHEEMARAM BRIDGE, BHEEMARAM (V), 
KETHEPALLY (M), NALGONDA (D)",,19.0,24.0,5.4,7.5,,7.5  8.5,1154,,2245  2.2,,3.6  18.21 38.15,,5,6,33,41,4,4,TELANGANA,,,,,,,,,,,,,,,,,,,,,,,
table_84.csv,5107,"RIVER MUSI BEFORE CONFLUENCE OF RIVER KRISHNA 
AT WADAPALLY (V), DAMARACHARLA (M), NALGONDA(D)",,18.0,24.0,6.0,7.2,,7.3  8.6,1121,,1648  2.3,,3.1  10.10 28.13,,6,8,39,44,6,7,TELANGANA,,,,,,,,,,,,,,,,,,,,,,,
table_84.csv,1189,"RIVER BHIMA AT PUNE (MUTHA RIVER) AT U/S OF 
VITHALWADI NEAR SHANKAR MANDIR, VILLAGE. 
VITHALWADI, TALUKA. HAWELI, DISTRICT. PUNE.",,,29.0,2.9,4.1,,7.1  7.9,499,,693  17.9  27.0  0.30,,,4.90,10,225,275,1800,6,40,MAHARASHTRA  27.5,,,,,,,,,,,,,,,,,,,,,,,
table_84.csv,1190,"RIVER BHIMA AT D/S OF BUNDGARDEN, VILLAGE 
YERWADA, TALUKA. HAWELI, DISTRICT. PUNE.",,,29.0,3.3,4.5,,6.9  7.8,339,,683  10.4  23.0  0.00,,,3.45,25,250,425,1800,9,25,MAHARASHTRA  27.0,,,,,,,,,,,,,,,,,,,,,,,
table_84.csv,2655,"RIVER BHIMA AT KOREGAON NEAR KOREGAON BRIDGE, 
VILLAGE- KOREGAON,TALUKA- SHIRUR, DISTRICT- 
PUNE.",,,29.0,5.0,6.2,,7.4  8.3,210,726,3.0,5.4,0.30,5.40,9,45,200,550,3,17,MAHARASHTRA  26.0,,,,,,,,,,,,,,,,,,,,,,,
table_84.csv,1191,"RIVER BHIMA AFTER CONFLUENCE WITH MULA-MUTHA 
AT PARGAON NEAR VASANT BANDARA,VILLAGE- 
PARGAON,TALUKA- DAUND, DISTRICT- PUNE.",,,29.0,4.2,5.8,,7.4  8.0,347,,1603  4.0  10.9  0.30  11.12,,,,8,200,110,900,4,25,MAHARASHTRA  27.0,,,,,,,,,,,,,,,,,,,,,,,
table_84.csv,1192,"RIVER BHIMA  AT DAUND NEAR MAHADEV 
TEMPLE,VILLAGE- DAUND, TALUKA- DAUND, DISTRICT- 
PUNE.",,,30.0,4.5,5.8,,7.5  8.1,349,,1621  3.4,8.5,,0.30  10.78,10,115,95,900,2,20,MAHARASHTRA  27.0,,,,,,,,,,,,,,,,,,,,,,,
table_85.csv,,,,Min,,Max  Min  Max  Min Max  Min,,,,,,Max  Min  Max  Min  Max,,,,"Min 
Max",,"Min 
Max",,"Min 
Max",,,,,,,,,,,,,,,,,,,,,,,,,
table_85.csv,"Primary Water Quality Criteria notified under The E (P) Rules, 1986",,,,,"> 5.0 
mg/L",,6.5 - 8.5,,,,"< 3.0 
mg/L",,,,"< 2500 MPN/ 100 
Ml",,,,"< 500 MPN/ 
100 Ml",,,,,,,,,,,,,,,,,,,,,,,,,
table_85.csv,2656,"RIVER BHIMA BACKWATER OF UJANI DAM, NEAR RAW 
WATER PUMP HOUSE, VILLAGE- KUMBARGAON, 
TALUKA- INDAPUR, DISTRICT- PUNE.",,,30.0,4.9,6.2,,7.4  8.3,332,967,2.8,7.5,0.30,5.09,7,85,170,350,2,14,MAHARASHTRA  27.0,,,,,,,,,,,,,,,,,,,,,,,
table_85.csv,1188,"RIVER BHIMA AT NARSINGPUR  NEAR SANGAM BRIDGE 
AFTER CONFLUENCE WITH NIRA, VILLAGE- 
NARSINGPUR, TALUKA-MALSHIRAS, DISTRICT- 
SOLAPUR.",,,36.0,5.3,6.4,,8.0  8.4,722,,6664  3.2,7.6,0.30,2.77,7,120,75,425,2,25,MAHARASHTRA  29.0,,,,,,,,,,,,,,,,,,,,,,,
table_85.csv,30046,"RIVER BHIMA AT TAKLI, SOLAPUR, (MAHARASHTRA)",,,22.0,4.9,4.9,,8.3  8.3,1656,,1656  7.8,7.8,1.11,1.11,45,45,350,350,17,17,MAHARASHTRA  22.0,,,,,,,,,,,,,,,,,,,,,,,
table_85.csv,28,"RIVER BHIMA AT TAKLI NEAR KARNATAKA BORDER, 
VILLAGE- TAKALI, TALUKA- SOUTH SOLAPUR,  DISTRICT- 
SOLAPUR.",,,36.0,4.4,6.3,,7.8  8.4,950,,2383  2.5  10.4  0.30,,,2.23,6,45,80,550,2,14,MAHARASHTRA  29.0,,,,,,,,,,,,,,,,,,,,,,,
table_85.csv,5582,"RIVER BHIMA DOWNSTREAM, DHULKED VILL",,29.0,29.0,,6.0  10.0  7.0  8.5,,,826,,1620  1.2,2.9,2.27,8.15,540,920,1600,1600,280,540,KARNATAKA,,,,,,,,,,,,,,,,,,,,,,,
table_85.csv,1183,"RIVER BHIMA AT D/S OF ROAD BRIDGE AT GANGAPUR 
VILLAGE",,25.0,31.0,6.0,8.6,,7.4  8.5,1050,,2010  3.0,8.0,0.48,3.51,230,260000,1600,280000,,,KARNATAKA,,,,,,,,,,,,,,,,,,,,,,,
table_85.csv,1184,RIVER BHIMA AT FEROZABAD VILLAGE (D/S),,24.0,32.0,,6.5  11.6  7.7  8.8,,,880,,1295  2.0,4.0,,0.51  67.00,140,23000,1100,350000,,,KARNATAKA,,,,,,,,,,,,,,,,,,,,,,,
table_85.csv,1888,"RIVER BHIMA AT CONFLUENCE OF JEWARGI TOWN 
SEWAGE DISPOSAL POINT",,24.0,32.0,,5.6  12.0  7.7  8.6,,,818,,1278  2.0,3.3,0.46,6.90,20,700,350,5400,,,KARNATAKA,,,,,,,,,,,,,,,,,,,,,,,
table_85.csv,30057,RIVER BHIMA AT GANGAPUR (BANGALORE),,24.0,28.0,7.1,8.7,,8.1  8.6,1270,,2198  4.0,6.7,0.00,3.72,790,2200,4900,9200,,,KARNATAKA,,,,,,,,,,,,,,,,,,,,,,,
table_85.csv,1167,RIVER BHIMA AT D/S OF BDG. NEAR YADGIR,,26.0,34.0,7.0,8.0,,8.1  8.5,390,,1473  2.0,3.0,,0.35  11.56,33,490,280,2800,,,KARNATAKA,,,,,,,,,,,,,,,,,,,,,,,
table_85.csv,5158,"RIVER HUNDRI AT GAJULADINNE RESERVOIR 
GAJULADINNE (V),GONEGANDLA (M)",,21.0,29.0,5.5,6.2,,6.9  8.1,547,896,1.3,2.5,0.34,1.29,173,378,501,980,,,"ANDHRA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,
table_85.csv,2350,"RIVER HUNDRI AT LAXMIPURAM (V),  KALLUR (M)",,22.0,28.0,5.4,6.3,,7.4  8.1,1152,,1479  1.0,2.8,0.93,2.12,146,320,575,816,,,"ANDHRA 
PRADESH",,,,,,,,,,,,,,,,,,,,,,,
table_85.csv,1091,RIVER BHADRA AT MALLESWARAM D/S OF KIOCL,,20.0,25.0,6.6,7.7,,7.0  8.2,70,164,1.6,2.0,0.30,0.60,12,40,110,350,,,KARNATAKA,,,,,,,,,,,,,,,,,,,,,,,
table_85.csv,2771,RIVER BHADRA AT U/S OF KIOCL,,20.0,25.0,6.6,7.9,,6.9  8.2,61,150,1.2,2.0,0.30,0.52,11,40,110,350,,,KARNATAKA,,,,,,,,,,,,,,,,,,,,,,,
table_85.csv,2765,RIVER BHADRA AT U/S OF MPM,,26.0,27.0,6.6,8.1,,7.0  8.1,103,250,1.0,2.4,0.30,0.83,13,93,110,1600,,,KARNATAKA,,,,,,,,,,,,,,,,,,,,,,,
table_85.csv,1387,RIVER BHADRA AT D/S OF BHADRAVATHI,,26.0,28.0,4.9,8.0,,7.0  8.5,100,250,1.5,2.9,0.30,1.53,78,390,920,2400,,,KARNATAKA,,,,,,,,,,,,,,,,,,,,,,,
table_85.csv,4105,"RIVER BHADRA D/S MYSORE PAPER MILL (MPM), 
BHADRAWATI, SHIVAMOGGA",,26.0,27.0,6.7,9.5,,7.1  8.4,111,190,1.3,3.3,0.30,0.96,11,310,110,2400,,,KARNATAKA,,,,,,,,,,,,,,,,,,,,,,,
table_85.csv,1169,"RIVER BHADRA AT D/S OF KIOCL ROAD BRIDGE, NEAR 
HOLEHUNNUR",,26.0,28.0,6.0,7.8,,7.0  7.9,122,200,1.2,2.8,0.30,1.20,13,270,140,1300,,,KARNATAKA,,,,,,,,,,,,,,,,,,,,,,,
table_85.csv,1911,"RIVER CHANDRABHAGA AT U/S OF PANDHARPUR 
TOWN, VILLAGE. GURSALE, TALUKA. PANDHARPUR, 
DISTRICT. SOLAPUR.",,,36.0,4.7,6.2,,7.7  8.4,672,,9529  3.0,8.3,0.30,2.12,9,45,110,550,4,25,MAHARASHTRA  25.0,,,,,,,,,,,,,,,,,,,,,,,
table_85.csv,1912,"RIVER CHANDRABHAGA AT D/S OF PANDHARPUR TOWN 
REAR VISHNUPANT MANDIR, VILLAGE. GOPALPUR, 
TALUKA. PANDHARPUR DISTRICT. SOLAPUR.",,,36.0,4.5,5.8,,7.8  8.4,745,,1824  4.2,9.0,0.30,3.35,10,175,140,900,5,25,MAHARASHTRA  25.0,,,,,,,,,,,,,,,,,,,,,,,
table_86.csv,,,,Min,,Max  Min  Max  Min Max  Min,,,,,,Max  Min  Max  Min  Max,,,,"Min 
Max",,"Min 
Max",,"Min 
Max",,,,,,,,,,,,,,,,,,,,,,,,,
table_86.csv,"Primary Water Quality Criteria notified under The E (P) Rules, 1986",,,,,"> 5.0 
mg/L",,6.5 - 8.5,,,,"< 3.0 
mg/L",,,,"< 2500 MPN/ 100 
Ml",,,,"< 500 MPN/ 
100 Ml",,,,,,,,,,,,,,,,,,,,,,,,,
table_86.csv,1163,RIVER GHATAPRABHA AT W.A. POINT TO GOKAK TOWN,,24.0,29.0,6.1,8.7,,7.8  8.7,196,884,1.1,3.0,,3.23  28.19,350,540,920,1600,110,350,KARNATAKA,,,,,,,,,,,,,,,,,,,,,,,
table_86.csv,4104,"RIVER GHATAPRABHA DAVALSHWAR BARRAGE 
JACKWELL FOR DRINKING WATER SUPPLY",,18.0,21.0,,5.6  13.7  6.4  9.2,,,208,,1258  1.8,5.2,,3.95  55.36,350,920,920,1600,240,540,KARNATAKA,,,,,,,,,,,,,,,,,,,,,,,
table_86.csv,1185,"RIVER GHATAPRABHA AT D/S OF MUDHOL ROAD CROSS 
BDG.",,17.0,20.0,,5.6  13.7  6.3  9.1,,,268,,1320  1.6,4.2,,4.37  47.51,430,920,920,1600,240,540,KARNATAKA,,,,,,,,,,,,,,,,,,,,,,,
table_86.csv,2665,"RIVER GHOD AT SHIRUR, VILLAGE. SHIRUR, TALUKA. 
SHIRUR, DISTRICT. PUNE.",,,27.0,4.6,6.1,,7.5  8.4,431,,1336  3.5,9.7,0.30,3.42,7,45,200,550,2,20,MAHARASHTRA  26.0,,,,,,,,,,,,,,,,,,,,,,,
table_86.csv,2669,"RIVER INDRAYANI  AT U/S OF MOSHIGAON,VILLAGE- 
MOSHI, TALUKA- HAWELI, DISTRICT- PUNE.",,,29.0,4.8,6.1,,7.0  7.8,216,777,2.2,8.3,0.30,7.25,8,70,85,900,2,30,MAHARASHTRA  25.0,,,,,,,,,,,,,,,,,,,,,,,
table_86.csv,2668,"RIVER INDRAYANI AT D/S OF MOSHI VILLAGE. VILLAGE- 
MOSHI,  TALUKA- HAWELI, DISTRICT- PUNE.",,,29.0,5.2,5.8,,7.0  7.9,210,784,3.2,8.4,0.30,3.41,10,115,170,550,4,20,MAHARASHTRA  26.0,,,,,,,,,,,,,,,,,,,,,,,
table_86.csv,2197,"RIVER INDRAYANI AT D/S OF ALANDIGAON, VILLAGE. 
ALANDIGAON, TALUKA. HAWELI, DISTRICT. PUNE.",,,28.0,4.8,5.8,,7.0  8.0,190,711,3.5,8.9,0.30,7.70,8,70,140,550,4,20,MAHARASHTRA  26.0,,,,,,,,,,,,,,,,,,,,,,,
table_86.csv,1895,RIVER KAGINA D/S OF SEWAGE DISPOSAL POINT,,24.0,32.0,6.7,8.8,,7.7  8.5,340,610,1.7,4.0,0.31,3.40,49,63000,240,120000,,,KARNATAKA,,,,,,,,,,,,,,,,,,,,,,,
table_86.csv,2777,RIVER KAGINA AT SHAHABAD BRIDGE,,24.0,32.0,7.2,8.9,,7.7  8.6,339,612,1.0,3.6,0.34,3.00,63,7000,540,16000,,,KARNATAKA,,,,,,,,,,,,,,,,,,,,,,,
table_86.csv,4500,"RIVER KAGINA AT D/S OF BRIDGE CUM BARRAGE, 
SADEM",,24.0,32.0,6.7,8.7,,7.9  8.5,316,580,2.0,6.0,0.48,4.00,14,7900,20,160000,,,KARNATAKA,,,,,,,,,,,,,,,,,,,,,,,
table_86.csv,2189,"RIVER KOYNA AT KARAD, VILLAGE- KARAD,TALUKA- 
KARAD, DISTRICT- SATARA.",,,32.0,5.4,6.7,,7.5  8.1,65,239,2.0,5.0,0.30,2.84,7,35,110,350,2,13,MAHARASHTRA  26.0,,,,,,,,,,,,,,,,,,,,,,,
table_86.csv,1187,RIVER MALPRABHA AT D/S OF KHANAPUR VILLAGE,,22.0,29.0,5.6,8.4,,6.5  8.8,190,268,1.3,2.9,,1.65  15.25,350,920,920,1600,130,540,KARNATAKA,,,,,,,,,,,,,,,,,,,,,,,
table_86.csv,1164,"RIVER MALAPRABHA AT WATER ABSTRACTION POINT 
TO HUBLI, DHARWAD",,24.0,32.0,5.6,8.8,,7.7  8.7,268,518,1.1,3.0,,1.23  23.04,280,920,920,1600,170,540,KARNATAKA,,,,,,,,,,,,,,,,,,,,,,,
table_86.csv,2764,RIVER MALAPRABHA AT BADAMI BRIDGE,,18.0,22.0,,5.0  11.5  7.6  8.8,,,708,,1868  1.0,3.8,,5.55  37.28,540,920,920,1600,240,540,KARNATAKA,,,,,,,,,,,,,,,,,,,,,,,
table_86.csv,1186,RIVER MALAPRABHA AT D/S OF AIHOLE TOWN,,18.0,21.0,,5.0  11.7  8.1  8.7,,,758,,1748  1.0,4.6,,3.48  38.24,350,920,1600,1600,240,540,KARNATAKA,,,,,,,,,,,,,,,,,,,,,,,
table_86.csv,4098,RIVER MARKANDEYA AT RAKKASAKOPPA RESRVOIR,,20.0,26.0,5.1,8.3,,6.9  9.0,190,270,1.0,2.8,,2.02  14.18,270,920,920,1600,110,540,KARNATAKA,,,,,,,,,,,,,,,,,,,,,,,
table_86.csv,2193,"RIVER MULA AT AUNDH BRIDGE, VILLAGE- 
AUNDHGAON,TALUKA- HAWELI, DISTRICT- PUNE.",,,29.0,4.3,5.4,,7.0  7.9,249,805,,5.2  16.0  0.30,,4.95,10,195,200,1600,4,30,MAHARASHTRA  27.0,,,,,,,,,,,,,,,,,,,,,,,
table_86.csv,2194,"RIVER MULA AT HARRISON BRIDGE NEAR MULA-
PAWANA SANGAM, VILLAGE- BOPODI,TALUKA- HAWELI, 
DISTRICT- PUNE.",,,29.0,3.4,5.1,,7.0  8.1,246,728,,5.4  25.0  0.30,,3.62,14,225,275,1800,7,45,MAHARASHTRA  27.5,,,,,,,,,,,,,,,,,,,,,,,
